År,Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,Model 10,Model 11,Model 12,Model 13,Model 14,Model 15,Model 16,Model 17,Model 18,Model 19,Model 20,Model 21,Model 22,Model 23,Model 24,Model 25,Model 26,Model 27,Model 28,Model 29,Model 30,Model 31,Model 32,Model 33,Model 34,Model 35,Model 36,Model 37,Model 38,Model 39,Model 40,Model 41,Model 42,Model 43,Model 44,Model 45,Model 46,Model 47,Model 48,Model 49,Model 50,Model 51,Model 52,Model 53,Model 54,Model 55,Model 56,Model 57,Model 58,Model 59,Model 60,Model 61,Model 62,Model 63,Model 64,Model 65
2068,,,,9.90151521887226,,9.80337229612401,,,,,,9.8710593595204,,,,10.502154157979,,,,10.0714481088422,,10.7390033416545,10.2848851282189,,9.78997308781968,,10.9483633628911,,10.676421700743,10.7865097938718,10.4910414825281,11.5234296185841,,,,,,,,9.80911369082642,9.72948411267386,,,,8.48272533719716,,,,,,,9.19106348338136,,,9.00680773973438,9.89639542648162,,,,11.0886345866873,,,11.4143841407256,11.0074578766326,
2069,,,,9.23783359239644,,9.06709044889518,,,,,,9.37090530104932,,,,9.47284028831876,,,,10.1570884876604,,10.0200819831793,10.2477973508455,,10.6730876324706,,10.8114613181967,,10.8527963961822,10.9035154592482,10.6035930784038,11.0541433004581,,,,,,,,9.56485331196167,10.3104809135125,,,,10.3010635659603,,,,,,,9.74578678321509,,,10.1869216593133,9.21652809736089,,,,11.2205930107356,,,11.5752188218045,11.4936833374657,
2070,,,,10.7283925800197,,10.5912126529888,,,,,,9.52003889230289,,,,9.56711445330472,,,,9.72145708600342,,9.7894071880145,10.0577231898778,,10.2255253096812,,11.1102499320215,,11.4286508526141,11.261388231076,10.8075915591772,11.1036392403662,,,,,,,,11.2550808414757,12.0351321581866,,,,8.78656355794216,,,,,,,8.76216569194385,,,9.0344795885677,9.85176380030768,,,,10.2460093427315,,,9.94400303466858,9.90766993637045,
2071,,,,10.3810598505551,,10.8368945803941,,,,,,9.60714187022297,,,,9.24666081892795,,,,10.2466232878859,,10.2462029982721,10.3771399921501,,10.2388487521862,,11.6163722404217,,11.2651478278044,10.8221284940301,10.9951550377628,11.1323212821571,,,,,,,,10.3621130780106,11.2991011324245,,,,10.7056150719356,,,,,,,10.3507525065374,,,10.5069430502718,11.0508681480199,,,,10.3094999234266,,,10.3481474153355,10.2693984108739,
2072,,,,11.3139818920235,,10.9493027368818,,,,,,10.7222963713092,,,,9.69776795108857,,,,9.92121236006055,,10.3017240068138,9.67955335781507,,9.96174885339738,,10.6269054828539,,10.9522256136999,10.4506671726149,10.9428758933907,10.6500755177877,,,,,,,,8.93156203263004,8.87697792389438,,,,9.74107279178124,,,,,,,9.61965734667741,,,9.95956775000292,9.19438452576467,,,,9.98038762541056,,,9.89881951905377,9.95884954566545,
2073,,,,10.5422987899746,,10.001043581755,,,,,,10.1166452963591,,,,10.1737094029771,,,,10.6041566812899,,10.760625872889,10.7867805338546,,10.9710473147584,,11.7166230857416,,11.2905505946305,11.1493002776881,11.0948003450621,11.5906064314828,,,,,,,,10.6965752193111,11.2313340706413,,,,9.18963372093084,,,,,,,8.84169445399949,,,9.14408826788688,10.8082174684396,,,,10.0058133104951,,,10.2220599405613,9.67045545043759,
2074,,,,10.1163974350398,,9.89613017266306,,,,,,10.9319661947786,,,,10.9043419293491,,,,9.23408533087618,,9.09435421095624,9.54201757191634,,9.54381605570556,,11.8268685811296,,11.7186091925988,12.0036119730926,11.3636775085591,11.7957691653524,,,,,,,,10.3890374974577,10.4397838494827,,,,10.2518158827399,,,,,,,10.4485491294371,,,10.2225761326139,11.0136535211872,,,,10.2015514981868,,,10.2089702311778,10.1000898989106,
2075,,,,10.15984130338,,10.0221545287305,,,,,,10.0459768026304,,,,11.6920486109298,,,,9.76570315951518,,9.60185339391702,9.66436197687148,,10.0007127980009,,11.5929217262649,,11.71007307758,11.5433049522467,11.4082864310503,12.205621461069,,,,,,,,9.65588211809208,10.0953416026076,,,,10.099219797927,,,,,,,10.5590426480745,,,10.5051151525302,9.85554555953471,,,,9.79974822493943,,,10.0082889785332,10.0832959085802,
2076,,,,10.3782322335571,,9.91082465604959,,,,,,9.57303282861586,,,,10.4796241154876,,,,10.2833868806548,,10.2809663570005,10.6976200193399,,10.6006824619057,,10.0859543724908,,9.91957543666884,10.1505002101742,9.79587831068182,10.7221259812435,,,,,,,,10.6568975264469,9.84718662821845,,,,9.05234352344079,,,,,,,9.24382210355534,,,8.83741686294384,8.30752931538673,,,,10.9626966570055,,,10.898834775082,10.5842880240401,
2077,,,,10.1597014714768,,10.1976277863692,,,,,,10.4626645019385,,,,10.0606660618993,,,,9.25236219501889,,9.5649704860645,9.19806017463263,,9.3781561102118,,10.5734242468967,,10.3568638746232,10.544906988639,10.5137415350878,10.5793202236967,,,,,,,,8.70692013615789,9.25574096868973,,,,9.90578457189588,,,,,,,10.0045635931709,,,9.66627065128587,11.2339822030182,,,,9.85620095039195,,,10.0332848773394,10.1261761712177,
2078,,,,9.31956994346663,,9.56264360474203,,,,,,10.7708087024457,,,,10.0507062081623,,,,9.27385380613622,,9.57266439467132,9.54588551367299,,9.48370372806555,,10.9992749740673,,10.9534634657169,10.8257295826098,10.4014623147234,11.0990460737333,,,,,,,,10.4118025597351,10.7544115726561,,,,10.1325986153748,,,,,,,10.3574651741051,,,10.3012158651856,9.4141789946501,,,,9.88451196917694,,,10.0441960458419,10.0724596408728,
2079,,,,9.77952382289569,,9.32462622691203,,,,,,11.034595441304,,,,10.9068711176217,,,,10.8457350956158,,11.0831116054376,11.152931730752,,11.0478903165847,,10.3330998089219,,10.6110420178393,9.79266221668053,10.5991644748304,10.8416418756489,,,,,,,,10.8672589237309,11.3401208322106,,,,9.27426175707503,,,,,,,8.91116415215407,,,9.26908026218987,10.319508543003,,,,9.76146499732792,,,9.53975736718128,9.35407659780609,
2080,,,,10.8466280162229,,10.870266778019,,,,,,10.6687178837437,,,,10.6236245707416,,,,11.2494556032405,,11.356487267823,11.5441556749356,,11.360215738321,,10.241014893145,,10.7273463016589,10.6761751760519,11.0804620405749,10.9499016446606,,,,,,,,10.8356104880192,10.8127461787793,,,,8.96879264363582,,,,,,,8.80597896379244,,,8.76857650793005,9.72677293642985,,,,9.78214473352889,,,10.3593597106677,10.2858790198384,
2081,,,,10.3307050788902,,10.2708531918589,,,,,,10.8154216074614,,,,10.1137803029443,,,,8.92697062638568,,9.36585908402974,9.81860998673935,,9.65987320185254,,10.9096955905332,,10.9151348330664,11.0849836455769,10.5988772953526,10.6275710828108,,,,,,,,9.8516971226129,11.0553756571887,,,,8.92103842735758,,,,,,,8.9353970388505,,,8.95739465329092,9.84593448275287,,,,10.06053292068,,,10.5814734345455,10.5118004675152,
2082,,,,9.16385678500166,,9.04020958699539,,,,,,9.7711906251326,,,,9.91564687219127,,,,10.0092877793038,,9.83830672849321,10.1218060648586,,9.88206698646918,,11.1806742427564,,11.2553888463908,10.812527272987,10.1515731496861,11.2667167910432,,,,,,,,11.0474763277028,11.0189738153408,,,,9.88541864975963,,,,,,,9.45708395531048,,,9.64105310052784,10.4089774327878,,,,12.0057034665359,,,12.0219468133227,12.1293905315398,
2083,,,,9.74506408616594,,10.1434461582303,,,,,,11.0546395340198,,,,10.4521777301075,,,,10.2744642483642,,10.4238548857345,10.9810955029023,,10.9068045279371,,11.2373635565145,,11.2985674492,11.2838673480039,11.4605225137034,11.5889028977128,,,,,,,,10.0430808211981,10.3362788587878,,,,9.82146988168217,,,,,,,9.84741740191195,,,10.0382536732428,10.7509893113931,,,,10.3191957380364,,,10.7926985002541,10.4880048911219,
2084,,,,10.3827256026056,,10.2483292164233,,,,,,11.0793590845136,,,,10.4345679002875,,,,10.3019501915222,,10.9163122422875,10.8490120957101,,10.8138330445115,,9.96793820918122,,10.0583307388355,9.85670698705999,9.67571907607807,10.2940681962575,,,,,,,,10.2801678510176,10.8478570900443,,,,8.92475324693345,,,,,,,9.34528223884788,,,8.83261513938839,11.2744904287334,,,,10.548606315646,,,10.5993842719576,10.448535011672,
2085,,,,10.83452601158,,11.1148967324144,,,,,,10.2482146575238,,,,10.1378559405146,,,,10.9195457356868,,11.0053564792031,10.9667815024962,,11.1206265383664,,9.8498410366858,,9.74105198174177,9.24485411707151,10.0058927030352,10.2141415260441,,,,,,,,10.3714444754453,10.0750742858674,,,,9.48044831829527,,,,,,,8.96849403139581,,,9.34050050637456,8.42101640736989,,,,10.4667035520578,,,10.4712661746111,10.3960753928964,
2086,,,,9.79273752768556,,9.93736873398516,,,,,,9.91313284453964,,,,11.1327577823892,,,,11.0523290351405,,11.2482920850124,11.404355888674,,11.587205456358,,10.5947352304173,,10.4896039040212,10.2922865507257,10.8123388000921,11.0791094148443,,,,,,,,10.5925219459358,10.5935212738792,,,,10.0417751829813,,,,,,,10.3696835207606,,,9.72429333782009,9.44232802539271,,,,9.5618160540893,,,9.83540881269228,10.1725408781491,
2087,,,,9.44052104829167,,9.60355941493728,,,,,,10.4282366063486,,,,11.4674484528118,,,,10.7544683343478,,10.9345364608927,11.3422721248229,,11.4373952464958,,11.8367091496889,,11.7083956809996,11.7889276421636,10.7394850217641,11.643650699377,,,,,,,,10.8750074949487,10.6903622543866,,,,9.6864893420301,,,,,,,10.0919812829224,,,9.49630335901568,11.2901418806197,,,,10.6149196652592,,,10.8033406720229,10.7908833991689,
2088,,,,9.5402807472661,,9.29064675337443,,,,,,9.19058800111708,,,,9.40052873070471,,,,11.2710223294189,,11.4607863397805,11.162812349588,,11.1308675907671,,11.1631882183964,,10.6148651353456,10.8012483795179,10.6741891512125,10.5351315814457,,,,,,,,11.2447487450435,11.3190257564146,,,,10.2529653702997,,,,,,,10.0576043832527,,,10.4734210422036,11.1315780272675,,,,11.1255117427581,,,11.0774996411206,10.7598167801197,
2089,,,,10.4001163097445,,9.91687362790699,,,,,,11.057415382146,,,,10.4337923023752,,,,10.4778541263653,,10.5144756588067,10.4491971702674,,10.3247271719194,,10.3491199473625,,10.5216765913197,10.7341047655507,10.0731222116569,10.7204573241199,,,,,,,,10.5003892658177,10.3925369621924,,,,10.6143505731194,,,,,,,10.3999365004335,,,10.6932455177132,10.1161634629845,,,,8.85564233045944,,,9.58387295137274,9.4261144594927,
2090,,,,10.1966731669998,,9.67070852410027,,,,,,10.416822798744,,,,10.6452608937863,,,,10.3781713519808,,10.4574369479927,10.7955679379985,,10.6257066512385,,10.0216192077671,,9.74159149781311,9.48689800560709,9.53522128996334,9.95316857480812,,,,,,,,9.74465188492081,10.2310562901458,,,,10.1794950334339,,,,,,,10.0452249100108,,,10.1540305548631,11.1053739104302,,,,10.4548634683626,,,10.7460267082319,10.1480512747842,
2091,,,,10.1991051898233,,9.7809861613449,,,,,,10.7471656373364,,,,10.069104964145,,,,10.8098325769605,,10.9381165875324,10.9244075553856,,11.0606353527203,,11.4555848059235,,10.6978485466902,10.6774356463958,10.8276654439793,11.3148289461408,,,,,,,,9.68637287738291,10.5656921596289,,,,9.6804146644661,,,,,,,10.2074499591325,,,9.94613840962216,11.9175156040517,,,,11.3691684209192,,,11.6392366361499,11.2447959726013,
2092,,,,10.4043145783986,,10.1276670084533,,,,,,9.44519114894185,,,,9.51239277192357,,,,10.851561591816,,10.8220040831893,10.8512653815493,,11.158120979104,,10.8435748145389,,11.2813639878698,10.8385558241049,10.6971384414985,11.2702741528781,,,,,,,,9.56391788023341,10.7011407144123,,,,9.38269159649821,,,,,,,9.95049942612227,,,9.99304553829313,11.4090672579167,,,,11.7958207809607,,,12.1236806634516,11.9007529617456,
2093,,,,10.1343623781253,,10.3514874289554,,,,,,10.396859368896,,,,9.77323342425408,,,,9.85189871729843,,9.7450883471436,10.2793053322898,,10.2154357694601,,11.5215870290801,,11.8772731690576,11.6590395878174,11.6667657212858,12.1571073574821,,,,,,,,10.9741822147336,11.0424458976565,,,,9.53456879580808,,,,,,,10.1241828926966,,,9.79301541954869,10.7654056962828,,,,10.4241794417831,,,10.6587278274444,10.6558675956806,
2094,,,,11.1142394269398,,11.1461454574789,,,,,,9.22837842168224,,,,10.4540555026706,,,,10.4541473961822,,10.2359963159983,10.7290072398035,,10.4823647154862,,10.8610935331797,,10.8590722896562,10.6019813823436,10.7464076971457,10.7749044106699,,,,,,,,10.2148918689068,9.75493998333783,,,,9.27930352868904,,,,,,,9.24219963210544,,,9.26120522286406,10.4942858977045,,,,10.4067113468528,,,10.3571609808493,10.3333564233726,
2095,,,,11.0976347741674,,10.1749620738497,,,,,,9.85514623374788,,,,10.410930177115,,,,10.2691587709512,,10.176635798108,10.6514592256339,,10.7863603451891,,9.36413959994972,,9.5773555978931,9.41246251806794,9.48509042517681,9.84463144867048,,,,,,,,11.3997689714411,12.3496588782301,,,,9.8415111916474,,,,,,,9.97387983114501,,,9.96401654804591,7.98767932130773,,,,10.3936757667667,,,10.1099518920646,10.4276421558823,
2096,,,,10.2239790396427,,10.3519693861652,,,,,,9.78571791956405,,,,10.0891042443736,,,,9.62990920422923,,9.74783369764299,9.28189922294043,,9.8939998495853,,10.6607910220984,,10.6044138758165,10.588830505366,10.3922066027372,10.951030174145,,,,,,,,10.8059376679026,10.5469347763924,,,,10.5939639223258,,,,,,,10.7116016333961,,,11.0167500367737,10.6173251255343,,,,11.0261076977374,,,11.5502073319103,11.425723008591,
2097,,,,10.4026805099175,,10.0313397799461,,,,,,11.3681998058682,,,,11.4268051759326,,,,9.97860500803793,,10.2267954570696,10.3616867849275,,9.75042389157126,,11.1780913298986,,10.8766474247326,10.8668767560858,10.6529232053053,11.3912403133366,,,,,,,,10.7706710518119,10.8285783992306,,,,10.9339584415557,,,,,,,11.2955699291594,,,11.4967577635352,10.6120990347122,,,,11.123237189122,,,11.6564195393065,11.1660760955032,
2098,,,,9.59889728551852,,9.37279786048593,,,,,,10.0176421113862,,,,10.8149651241879,,,,10.067368418652,,10.4021414507443,10.3132863206347,,10.1212580130852,,11.1596408805482,,11.0731532073097,10.8739654448925,10.9192455575313,11.6019417644241,,,,,,,,10.0141865059086,10.4183855878031,,,,10.010571733225,,,,,,,10.4766483685292,,,10.2708042921615,10.5143432005378,,,,9.1628028780071,,,9.55026053159997,9.48689195937789,
2099,,,,9.94945669748525,,9.8353085548973,,,,,,11.0321692942861,,,,10.38083325094,,,,9.99534986752625,,9.93392146382464,10.2946706566807,,9.68832844030247,,10.7909257509191,,11.0774011103888,10.9326947211076,11.034283751027,11.2021300623814,,,,,,,,9.61284853502157,10.3049761388149,,,,10.4152553278896,,,,,,,10.5555353295033,,,10.9804087576779,9.22740484441886,,,,10.6799473117045,,,10.9365666680539,10.6881580955147,
2100,,,,10.2244307795071,,10.0283421547471,,,,,,10.9281788134482,,,,9.54122708279332,,,,9.97555603319357,,9.79009254530823,10.2144357256273,,10.0284422632927,,,,,,,,,,,,,,,9.35147704371031,9.57166468894553,,,,10.692466326042,,,,,,,11.276653670328,,,10.9740085512237,11.270469679559,,,,9.39039275873156,,,9.66365113365012,9.67320491670919,
